,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,DISTRIBUTION_CHANNEL,DC_NAME,PRICE,CURRENCY
949,.1~950,950,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
950,.1~951,951,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
951,.1~952,952,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
952,.1~953,953,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
953,.1~954,954,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
954,.1~955,955,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
955,.1~956,956,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
956,.1~957,957,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
957,.1~958,958,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
958,.1~959,959,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
959,.1~960,960,C2,02,20,02/20,2024-02-09T00:00:00,8,40,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
960,.1~961,961,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
961,.1~962,962,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
962,.1~963,963,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
963,.1~964,964,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
964,.1~965,965,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
965,.1~966,966,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
966,.1~967,967,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
967,.1~968,968,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
968,.1~969,969,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
969,.1~970,970,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
970,.1~971,971,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
971,.1~972,972,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
972,.1~973,973,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
973,.1~974,974,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
974,.1~975,975,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
975,.1~976,976,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
976,.1~977,977,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
977,.1~978,978,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
978,.1~979,979,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
979,.1~980,980,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
980,.1~981,981,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
981,.1~982,982,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
982,.1~983,983,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
983,.1~984,984,C2,03,01,03/01,2024-02-10T00:00:00,9,41,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
984,.1~985,985,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
985,.1~986,986,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
986,.1~987,987,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
987,.1~988,988,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
988,.1~989,989,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
989,.1~990,990,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
990,.1~991,991,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
991,.1~992,992,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
992,.1~993,993,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
993,.1~994,994,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
994,.1~995,995,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
995,.1~996,996,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
996,.1~997,997,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
997,.1~998,998,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
998,.1~999,999,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
999,.1~1000,1000,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1000,.1~1001,1001,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1001,.1~1002,1002,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1002,.1~1003,1003,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1003,.1~1004,1004,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1004,.1~1005,1005,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1005,.1~1006,1006,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1006,.1~1007,1007,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1007,.1~1008,1008,C2,03,02,03/02,2024-02-11T00:00:00,9,42,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1008,.1~1009,1009,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1009,.1~1010,1010,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1010,.1~1011,1011,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1011,.1~1012,1012,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1012,.1~1013,1013,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1013,.1~1014,1014,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1014,.1~1015,1015,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1015,.1~1016,1016,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1016,.1~1017,1017,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1017,.1~1018,1018,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1018,.1~1019,1019,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1019,.1~1020,1020,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1020,.1~1021,1021,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1021,.1~1022,1022,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1022,.1~1023,1023,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1023,.1~1024,1024,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1024,.1~1025,1025,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1025,.1~1026,1026,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1026,.1~1027,1027,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1027,.1~1028,1028,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1028,.1~1029,1029,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1029,.1~1030,1030,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1030,.1~1031,1031,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1031,.1~1032,1032,C2,03,03,03/03,2024-02-12T00:00:00,9,43,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1032,.1~1033,1033,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1033,.1~1034,1034,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1034,.1~1035,1035,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1035,.1~1036,1036,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1036,.1~1037,1037,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1037,.1~1038,1038,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1038,.1~1039,1039,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1039,.1~1040,1040,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1040,.1~1041,1041,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1041,.1~1042,1042,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1042,.1~1043,1043,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1043,.1~1044,1044,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1044,.1~1045,1045,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1045,.1~1046,1046,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1046,.1~1047,1047,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1047,.1~1048,1048,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1048,.1~1049,1049,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1049,.1~1050,1050,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1050,.1~1051,1051,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1051,.1~1052,1052,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1052,.1~1053,1053,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1053,.1~1054,1054,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1054,.1~1055,1055,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1055,.1~1056,1056,C2,03,04,03/04,2024-02-13T00:00:00,9,44,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1056,.1~1057,1057,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1057,.1~1058,1058,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1058,.1~1059,1059,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1059,.1~1060,1060,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1060,.1~1061,1061,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1061,.1~1062,1062,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1062,.1~1063,1063,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1063,.1~1064,1064,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1064,.1~1065,1065,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1065,.1~1066,1066,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1066,.1~1067,1067,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1067,.1~1068,1068,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1068,.1~1069,1069,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1069,.1~1070,1070,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1070,.1~1071,1071,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1071,.1~1072,1072,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1072,.1~1073,1073,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1073,.1~1074,1074,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1074,.1~1075,1075,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1075,.1~1076,1076,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1076,.1~1077,1077,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1077,.1~1078,1078,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1078,.1~1079,1079,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1079,.1~1080,1080,C2,03,05,03/05,2024-02-14T00:00:00,9,45,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1080,.1~1081,1081,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1081,.1~1082,1082,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1082,.1~1083,1083,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1083,.1~1084,1084,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1084,.1~1085,1085,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1085,.1~1086,1086,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1086,.1~1087,1087,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1087,.1~1088,1088,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1088,.1~1089,1089,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1089,.1~1090,1090,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1090,.1~1091,1091,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1091,.1~1092,1092,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1092,.1~1093,1093,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1093,.1~1094,1094,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1094,.1~1095,1095,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1095,.1~1096,1096,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1096,.1~1097,1097,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1097,.1~1098,1098,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1098,.1~1099,1099,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1099,.1~1100,1100,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1100,.1~1101,1101,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1101,.1~1102,1102,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1102,.1~1103,1103,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1103,.1~1104,1104,C2,03,06,03/06,2024-02-15T00:00:00,10,46,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1104,.1~1105,1105,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1105,.1~1106,1106,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1106,.1~1107,1107,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1107,.1~1108,1108,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1108,.1~1109,1109,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1109,.1~1110,1110,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
1110,.1~1111,1111,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F04,500g Raisin Muesli,12,Grocery chains,5.79,EUR
1111,.1~1112,1112,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F04,500g Raisin Muesli,14,Indept. grocers,5.50,EUR
1112,.1~1113,1113,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F05,500g Original Muesli,12,Grocery chains,5.77,EUR
1113,.1~1114,1114,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F05,500g Original Muesli,14,Indept. grocers,6.92,EUR
1114,.1~1115,1115,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F06,500g Mixed Fruit Muesli,12,Grocery chains,6.13,EUR
1115,.1~1116,1116,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F06,500g Mixed Fruit Muesli,14,Indept. grocers,7.36,EUR
1116,.1~1117,1117,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F11,1kg Nut Muesli,10,Hypermarket,6.28,EUR
1117,.1~1118,1118,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F11,1kg Nut Muesli,12,Grocery chains,6.61,EUR
1118,.1~1119,1119,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F12,1kg Blueberry Muesli,10,Hypermarket,6.90,EUR
1119,.1~1120,1120,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F12,1kg Blueberry Muesli,12,Grocery chains,7.26,EUR
1120,.1~1121,1121,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F13,1kg Strawberry Muesli,10,Hypermarket,6.91,EUR
1121,.1~1122,1122,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F13,1kg Strawberry Muesli,12,Grocery chains,7.27,EUR
1122,.1~1123,1123,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F14,1kg Raisin Muesli,10,Hypermarket,6.06,EUR
1123,.1~1124,1124,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F14,1kg Raisin Muesli,12,Grocery chains,6.38,EUR
1124,.1~1125,1125,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F15,1kg Original Muesli,10,Hypermarket,6.03,EUR
1125,.1~1126,1126,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F15,1kg Original Muesli,12,Grocery chains,6.35,EUR
1126,.1~1127,1127,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F16,1kg Mixed Fruit Muesli,10,Hypermarket,6.71,EUR
1127,.1~1128,1128,C2,03,07,03/07,2024-02-16T00:00:00,10,47,CC-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.06,EUR
1128,.1~1129,1129,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F01,500g Nut Muesli,12,Grocery chains,5.90,EUR
1129,.1~1130,1130,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F01,500g Nut Muesli,14,Indept. grocers,7.08,EUR
1130,.1~1131,1131,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F02,500g Blueberry Muesli,12,Grocery chains,6.23,EUR
1131,.1~1132,1132,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F02,500g Blueberry Muesli,14,Indept. grocers,7.40,EUR
1132,.1~1133,1133,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F03,500g Strawberry Muesli,12,Grocery chains,6.23,EUR
1133,.1~1134,1134,C2,03,08,03/08,2024-02-17T00:00:00,10,48,CC-F03,500g Strawberry Muesli,14,Indept. grocers,7.48,EUR
