,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,EVENT_TYPE,DOCUMENT_TYPE,MOVEMENT_TYPE,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,MATERIAL_DOCUMENT,DEBIT_CREDIT_INDICATOR,UNIT,QUANTITY_ABS,QUANTITY
111,.1~112,112,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900015979,Credit,ST,637,-637
112,.1~113,113,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900015964,Credit,ST,1088,-1088
113,.1~114,114,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900015977,Credit,ST,694,-694
114,.1~115,115,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900015955,Credit,ST,1099,-1099
115,.1~116,116,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900015981,Credit,ST,631,-631
116,.1~117,117,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900015971,Credit,ST,994,-994
117,.1~118,118,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015959,Credit,ST,3294,-3294
118,.1~119,119,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015955,Credit,ST,3086,-3086
119,.1~120,120,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015964,Credit,ST,1049,-1049
120,.1~121,121,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015983,Credit,ST,2157,-2157
121,.1~122,122,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015975,Credit,ST,1916,-1916
122,.1~123,123,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015973,Credit,ST,1959,-1959
123,.1~124,124,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015971,Credit,ST,2121,-2121
124,.1~125,125,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015962,Credit,ST,3017,-3017
125,.1~126,126,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015969,Credit,ST,1052,-1052
126,.1~127,127,C2,01,09,01/09,2024-01-09T00:00:00,2,9,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015966,Credit,ST,2102,-2102
127,.1~128,128,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,5000000229,Debit,ST,128000,128000
128,.1~129,129,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,5000000229,Debit,ST,128000,128000
129,.1~130,130,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-P03,Small Box (500g),Raw materials,P03,500g,Small Box,5000000229,Debit,ST,192000,192000
130,.1~131,131,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-P04,Small Bag (500g),Raw materials,P04,500g,Small Bag,5000000229,Debit,ST,192000,192000
131,.1~132,132,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-R01,Nuts,Raw materials,R01,,Nuts,5000000228,Debit,KG,22400.000,22400.000
132,.1~133,133,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,5000000228,Debit,KG,32000.000,32000.000
133,.1~134,134,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,5000000228,Debit,KG,3200.000,3200.000
134,.1~135,135,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-R04,Raisins,Raw materials,R04,,Raisins,5000000228,Debit,KG,12800.000,12800.000
135,.1~136,136,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-R05,Wheat,Raw materials,R05,,Wheat,5000000228,Debit,KG,76800.000,76800.000
136,.1~137,137,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Receipt for Purchase Order,Goods Receipt,GR goods receipt,88,CC-R06,Oats,Raw materials,R06,,Oats,5000000228,Debit,KG,76800.000,76800.000
137,.1~138,138,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900015987,Debit,ST,7002,7002
138,.1~139,139,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900015993,Debit,ST,18998,18998
139,.1~140,140,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900015988,Credit,ST,7002,-7002
140,.1~141,141,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900015994,Credit,ST,18998,-18998
141,.1~142,142,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900015988,Credit,ST,7002,-7002
142,.1~143,143,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900015994,Credit,ST,18998,-18998
143,.1~144,144,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,4900015988,Credit,KG,2100.600,-2100.600
144,.1~145,145,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,4900015994,Credit,KG,5699.400,-5699.400
145,.1~146,146,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900015994,Credit,KG,6649.300,-6649.300
146,.1~147,147,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900015988,Credit,KG,2450.700,-2450.700
147,.1~148,148,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900015988,Credit,KG,2450.700,-2450.700
148,.1~149,149,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900015994,Credit,KG,6649.300,-6649.300
149,.1~150,150,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016014,Credit,ST,573,-573
150,.1~151,151,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900015996,Credit,ST,1118,-1118
151,.1~152,152,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016000,Credit,ST,1116,-1116
152,.1~153,153,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016005,Credit,ST,2019,-2019
153,.1~154,154,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016020,Credit,ST,705,-705
154,.1~155,155,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016018,Credit,ST,594,-594
155,.1~156,156,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016016,Credit,ST,553,-553
156,.1~157,157,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016012,Credit,ST,592,-592
157,.1~158,158,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016002,Credit,ST,2660,-2660
158,.1~159,159,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016000,Credit,ST,987,-987
159,.1~160,160,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016005,Credit,ST,1781,-1781
160,.1~161,161,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016007,Credit,ST,1858,-1858
161,.1~162,162,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016009,Credit,ST,686,-686
162,.1~163,163,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900015998,Credit,ST,1026,-1026
163,.1~164,164,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015998,Credit,ST,2004,-2004
164,.1~165,165,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016000,Credit,ST,1018,-1018
165,.1~166,166,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900015996,Credit,ST,2896,-2896
166,.1~167,167,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016002,Credit,ST,860,-860
167,.1~168,168,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016009,Credit,ST,1964,-1964
168,.1~169,169,C2,01,10,01/10,2024-01-10T00:00:00,2,10,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016007,Credit,ST,932,-932
169,.1~170,170,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016022,Debit,ST,26000,26000
170,.1~171,171,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016023,Credit,ST,26000,-26000
171,.1~172,172,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016023,Credit,ST,26000,-26000
172,.1~173,173,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R03,Strawberries,Raw materials,R03,,Strawberries,4900016023,Credit,KG,7800.000,-7800.000
173,.1~174,174,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R05,Wheat,Raw materials,R05,,Wheat,4900016023,Credit,KG,9100.000,-9100.000
174,.1~175,175,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R06,Oats,Raw materials,R06,,Oats,4900016023,Credit,KG,9100.000,-9100.000
175,.1~176,176,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016028,Credit,ST,1189,-1189
176,.1~177,177,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016037,Credit,ST,994,-994
177,.1~178,178,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016035,Credit,ST,1150,-1150
178,.1~179,179,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016052,Credit,ST,649,-649
179,.1~180,180,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F01,500g Nut Muesli,Finished Product,F01,500g,Nut Muesli,4900016040,Credit,ST,990,-990
180,.1~181,181,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016037,Credit,ST,915,-915
181,.1~182,182,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016053,Credit,ST,643,-643
182,.1~183,183,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016040,Credit,ST,1086,-1086
183,.1~184,184,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016031,Credit,ST,1061,-1061
184,.1~185,185,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016044,Credit,ST,689,-689
185,.1~186,186,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016035,Credit,ST,1043,-1043
186,.1~187,187,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016050,Credit,ST,701,-701
187,.1~188,188,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016033,Credit,ST,1073,-1073
188,.1~189,189,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016048,Credit,ST,681,-681
189,.1~190,190,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,4900016046,Credit,ST,654,-654
190,.1~191,191,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016024,Credit,ST,2622,-2622
191,.1~192,192,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016033,Credit,ST,899,-899
192,.1~193,193,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016035,Credit,ST,890,-890
193,.1~194,194,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016054,Credit,ST,1911,-1911
194,.1~195,195,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016042,Credit,ST,1658,-1658
195,.1~196,196,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016040,Credit,ST,1820,-1820
196,.1~197,197,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016037,Credit,ST,807,-807
197,.1~198,198,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016028,Credit,ST,3159,-3159
198,.1~199,199,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016031,Credit,ST,3056,-3056
199,.1~200,200,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016033,Credit,ST,1002,-1002
200,.1~201,201,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016035,Credit,ST,1081,-1081
201,.1~202,202,C2,01,11,01/11,2024-01-11T00:00:00,3,11,Goods Issue for Delivery,Goods Issue/Delivery,GD goods issue:delvy,02,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,4900016054,Credit,ST,607,-607
202,.1~203,203,C2,01,12,01/12,2024-01-12T00:00:00,3,12,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,4900016055,Debit,ST,3002,3002
203,.1~204,204,C2,01,12,01/12,2024-01-12T00:00:00,3,12,Goods Movement for Completion Confirm.,Goods Issue,GR for order,02,CC-F16,1kg Mixed Fruit Muesli,Finished Product,F16,1kg,Mixed Fruit Muesli,4900016060,Debit,ST,18664,18664
204,.1~205,205,C2,01,12,01/12,2024-01-12T00:00:00,3,12,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016063,Credit,ST,18664,-18664
205,.1~206,206,C2,01,12,01/12,2024-01-12T00:00:00,3,12,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P01,Large Box (1kg),Raw materials,P01,1kg,Large Box,4900016056,Credit,ST,3002,-3002
206,.1~207,207,C2,01,12,01/12,2024-01-12T00:00:00,3,12,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016063,Credit,ST,18664,-18664
207,.1~208,208,C2,01,12,01/12,2024-01-12T00:00:00,3,12,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-P02,Large Bag (1kg),Raw materials,P02,1kg,Large Bag,4900016056,Credit,ST,3002,-3002
208,.1~209,209,C2,01,12,01/12,2024-01-12T00:00:00,3,12,Goods Movement for Completion Confirm.,Goods Issue,GI for order,88,CC-R01,Nuts,Raw materials,R01,,Nuts,4900016063,Credit,KG,1866.400,-1866.400
