,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,INVENTORY_OPENING_BALANCE,UNIT
798,.1~818,818,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,87,ST
799,.1~532,532,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,41448,ST
800,.1~422,422,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,58722,ST
801,.1~378,378,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,11996,ST
802,.1~48,48,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
803,.1~862,862,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
804,.1~356,356,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
805,.1~488,488,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,47723,ST
806,.1~114,114,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
807,.1~400,400,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,36915,ST
808,.1~444,444,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,58123,ST
809,.1~510,510,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,46373,ST
810,.1~840,840,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,87,ST
811,.1~136,136,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
812,.1~70,70,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
813,.1~26,26,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
814,.1~598,598,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,29236,ST
815,.1~334,334,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
816,.1~796,796,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,3944,ST
817,.1~554,554,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,34997,ST
818,.1~4,4,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
819,.1~884,884,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,0,ST
820,.1~443,443,C2,02,01,02/01,2024-01-21T00:00:00,5,21,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
821,.1~355,355,C2,01,17,01/17,2024-01-17T00:00:00,4,17,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
822,.1~311,311,C2,01,15,01/15,2024-01-15T00:00:00,3,15,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
823,.1~201,201,C2,01,10,01/10,2024-01-10T00:00:00,2,10,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,24146,ST
824,.1~157,157,C2,01,08,01/08,2024-01-08T00:00:00,2,8,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,33866,ST
825,.1~465,465,C2,02,02,02/02,2024-01-22T00:00:00,5,22,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
826,.1~135,135,C2,01,07,01/07,2024-01-07T00:00:00,2,7,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,39656,ST
827,.1~663,663,C2,02,11,02/11,2024-01-31T00:00:00,7,31,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,24326,ST
828,.1~113,113,C2,01,06,01/06,2024-01-06T00:00:00,2,6,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,25666,ST
829,.1~421,421,C2,01,20,01/20,2024-01-20T00:00:00,4,20,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
830,.1~729,729,C2,02,14,02/14,2024-02-03T00:00:00,7,34,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,37539,ST
831,.1~597,597,C2,02,08,02/08,2024-01-28T00:00:00,6,28,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
832,.1~619,619,C2,02,09,02/09,2024-01-29T00:00:00,6,29,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
833,.1~861,861,C2,02,20,02/20,2024-02-09T00:00:00,8,40,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,6418,ST
834,.1~773,773,C2,02,16,02/16,2024-02-05T00:00:00,8,36,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,29397,ST
835,.1~3,3,C2,01,01,01/01,2024-01-01T00:00:00,1,1,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
836,.1~223,223,C2,01,11,01/11,2024-01-11T00:00:00,3,11,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,19683,ST
837,.1~795,795,C2,02,17,02/17,2024-02-06T00:00:00,8,37,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,23019,ST
838,.1~47,47,C2,01,03,01/03,2024-01-03T00:00:00,1,3,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
839,.1~245,245,C2,01,12,01/12,2024-01-12T00:00:00,3,12,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,11137,ST
840,.1~333,333,C2,01,16,01/16,2024-01-16T00:00:00,4,16,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
841,.1~179,179,C2,01,09,01/09,2024-01-09T00:00:00,2,9,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,29289,ST
842,.1~399,399,C2,01,19,01/19,2024-01-19T00:00:00,4,19,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
843,.1~69,69,C2,01,04,01/04,2024-01-04T00:00:00,1,4,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
844,.1~883,883,C2,03,01,03/01,2024-02-10T00:00:00,9,41,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
845,.1~553,553,C2,02,06,02/06,2024-01-26T00:00:00,6,26,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
846,.1~839,839,C2,02,19,02/19,2024-02-08T00:00:00,8,39,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,10976,ST
847,.1~685,685,C2,02,12,02/12,2024-02-01T00:00:00,7,32,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,43030,ST
848,.1~641,641,C2,02,10,02/10,2024-01-30T00:00:00,6,30,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
849,.1~707,707,C2,02,13,02/13,2024-02-02T00:00:00,7,33,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,42430,ST
850,.1~377,377,C2,01,18,01/18,2024-01-18T00:00:00,4,18,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
851,.1~267,267,C2,01,13,01/13,2024-01-13T00:00:00,3,13,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,7721,ST
852,.1~91,91,C2,01,05,01/05,2024-01-05T00:00:00,1,5,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
853,.1~751,751,C2,02,15,02/15,2024-02-04T00:00:00,7,35,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,33840,ST
854,.1~509,509,C2,02,04,02/04,2024-01-24T00:00:00,5,24,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
855,.1~487,487,C2,02,03,02/03,2024-01-23T00:00:00,5,23,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
856,.1~25,25,C2,01,02,01/02,2024-01-02T00:00:00,1,2,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
857,.1~817,817,C2,02,18,02/18,2024-02-07T00:00:00,8,38,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,15168,ST
858,.1~575,575,C2,02,07,02/07,2024-01-27T00:00:00,6,27,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
859,.1~289,289,C2,01,14,01/14,2024-01-14T00:00:00,3,14,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1245,ST
860,.1~531,531,C2,02,05,02/05,2024-01-25T00:00:00,5,25,02,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,0,ST
861,.1~722,722,C2,02,13,02/13,2024-02-02T00:00:00,7,33,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,44850.800,KG
862,.1~150,150,C2,01,07,01/07,2024-01-07T00:00:00,2,7,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
863,.1~744,744,C2,02,14,02/14,2024-02-03T00:00:00,7,34,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,42250.800,KG
864,.1~216,216,C2,01,10,01/10,2024-01-10T00:00:00,2,10,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
865,.1~194,194,C2,01,09,01/09,2024-01-09T00:00:00,2,9,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
866,.1~766,766,C2,02,15,02/15,2024-02-04T00:00:00,7,35,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,40850.000,KG
867,.1~876,876,C2,02,20,02/20,2024-02-09T00:00:00,8,40,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,40850.000,KG
868,.1~172,172,C2,01,08,01/08,2024-01-08T00:00:00,2,8,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
869,.1~810,810,C2,02,17,02/17,2024-02-06T00:00:00,8,37,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,40850.000,KG
870,.1~854,854,C2,02,19,02/19,2024-02-08T00:00:00,8,39,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,40850.000,KG
871,.1~590,590,C2,02,07,02/07,2024-01-27T00:00:00,6,27,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,7550.300,KG
872,.1~458,458,C2,02,01,02/01,2024-01-21T00:00:00,5,21,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,22400.000,KG
873,.1~348,348,C2,01,16,01/16,2024-01-16T00:00:00,4,16,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,27750.500,KG
874,.1~502,502,C2,02,03,02/03,2024-01-23T00:00:00,5,23,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,20801.600,KG
875,.1~84,84,C2,01,04,01/04,2024-01-04T00:00:00,1,4,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
876,.1~568,568,C2,02,06,02/06,2024-01-26T00:00:00,6,26,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,8850.300,KG
877,.1~370,370,C2,01,17,01/17,2024-01-17T00:00:00,4,17,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,23850.500,KG
878,.1~546,546,C2,02,05,02/05,2024-01-25T00:00:00,5,25,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,11601.600,KG
879,.1~392,392,C2,01,18,01/18,2024-01-18T00:00:00,4,18,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,22400.000,KG
880,.1~832,832,C2,02,18,02/18,2024-02-07T00:00:00,8,38,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,40850.000,KG
881,.1~436,436,C2,01,20,01/20,2024-01-20T00:00:00,4,20,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,22400.000,KG
882,.1~524,524,C2,02,04,02/04,2024-01-24T00:00:00,5,24,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,19401.600,KG
883,.1~414,414,C2,01,19,01/19,2024-01-19T00:00:00,4,19,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,22400.000,KG
884,.1~898,898,C2,03,01,03/01,2024-02-10T00:00:00,9,41,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,40850.000,KG
885,.1~62,62,C2,01,03,01/03,2024-01-03T00:00:00,1,3,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
886,.1~700,700,C2,02,12,02/12,2024-02-01T00:00:00,7,32,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
887,.1~238,238,C2,01,11,01/11,2024-01-11T00:00:00,3,11,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,38400.000,KG
888,.1~40,40,C2,01,02,01/02,2024-01-02T00:00:00,1,2,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,0.000,KG
889,.1~128,128,C2,01,06,01/06,2024-01-06T00:00:00,2,6,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
890,.1~678,678,C2,02,11,02/11,2024-01-31T00:00:00,7,31,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
891,.1~260,260,C2,01,12,01/12,2024-01-12T00:00:00,3,12,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,38400.000,KG
892,.1~788,788,C2,02,16,02/16,2024-02-05T00:00:00,8,36,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,40850.000,KG
893,.1~480,480,C2,02,02,02/02,2024-01-22T00:00:00,5,22,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,22400.000,KG
894,.1~656,656,C2,02,10,02/10,2024-01-30T00:00:00,6,30,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
895,.1~282,282,C2,01,13,01/13,2024-01-13T00:00:00,3,13,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,36533.600,KG
896,.1~18,18,C2,01,01,01/01,2024-01-01T00:00:00,1,1,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,0.000,KG
897,.1~106,106,C2,01,05,01/05,2024-01-05T00:00:00,1,5,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
898,.1~634,634,C2,02,09,02/09,2024-01-29T00:00:00,6,29,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
899,.1~304,304,C2,01,14,01/14,2024-01-14T00:00:00,3,14,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,33933.600,KG
900,.1~612,612,C2,02,08,02/08,2024-01-28T00:00:00,6,28,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,6400.000,KG
901,.1~326,326,C2,01,15,01/15,2024-01-15T00:00:00,3,15,88,CC-R02,Blueberries,Raw materials,R02,,Blueberries,31650.500,KG
